Codi_Capitol,Text_Capitol,Codi_Article,Text_Article,Codi_Concepte,Text_Concepte,Codi_Subconcepte,Text_Subconcepte,Codi_Organic,Text_Organic,Codi_Arees,Text_Arees,Codi_Politica,Text_Politica,Codi_Grup_de_programes,Text_Grup_de_programes,Codi_Programes,Text_Programes,Codi_Subprogrames,Text_Subprogrames,CREDIT_INICIAL,MODIF_CREDIT,CREDIT_DEFINITIU,AUTORITZAT,DISPOSAT,OBLIGAT,PAG_EFECTUAT,OBLIG_PENDENT_PAG
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,608,NOU BARRIS,1,Serveis públics bàsics,15,Habitatge i urbanisme,153,Vies públiques,1534,Espai públic,15344,Manteniment-millora espais públics no ce,71501.2,1430.26,72931.46,72931.46,72931.46,72931.46,72931.46,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,608,NOU BARRIS,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,230,Administració general de serveis socials,2302,Administració general serveis a persones-territori,23021,Administració general serveis a persones,0,80060.51,80060.51,80060.51,80060.51,80060.51,80060.51,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,608,NOU BARRIS,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,149889.12,13414.88,163304,163304,163304,163304,163304,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,609,SANT ANDREU,1,Serveis públics bàsics,15,Habitatge i urbanisme,153,Vies públiques,1534,Espai públic,15341,Manteniment i millora espais públics cen,73304.08,4998.87,78302.95,78302.95,78302.95,78302.95,78302.95,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,609,SANT ANDREU,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,74856.14,89983.22,164839.36,164839.36,164839.36,164839.36,164839.36,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,610,SANT MARTÍ,1,Serveis públics bàsics,15,Habitatge i urbanisme,151,Urbanisme:planejament.gestió.execució i disciplina,1511,Actuació urbanística i disciplina,15111,Llicències,87593.6,790.52,88384.12,88384.12,88384.12,88384.12,88384.12,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,610,SANT MARTÍ,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,230,Administració general de serveis socials,2302,Administració general serveis a persones-territori,23021,Administració general serveis a persones,0,67305.3,67305.3,67305.3,67305.3,67305.3,67305.3,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,610,SANT MARTÍ,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,162168.26,8861.32,171029.58,171029.58,171029.58,171029.58,171029.58,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,700,GERÈNCIA ECONOMIA.RECURSOS I PROM.ECONOM,4,Actuacions de caràcter econòmic,49,Altres actuacions de caràcter econòmic,493,Protecció de consumidors i usuaris,4931,Defensa dels drets dels consumidors,49311,Arbitratge,0,75996.56,75996.56,75996.56,75996.56,75996.56,75996.56,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,700,GERÈNCIA ECONOMIA.RECURSOS I PROM.ECONOM,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,408614.08,5829.6,414443.68,414443.68,414443.68,414443.68,414443.68,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,701,GERÈNCIA DE PRESSUPOSTOS I HISENDA,4,Actuacions de caràcter econòmic,43,Comerç. turisme i petites i mitjanes empreses,430,Administració general de comerç. turisme i pimes,4301,Administració general d'acció econòmica,43011,Administració i gerència de Presidència,467928.01,-199113.2,268814.81,268814.81,268814.81,268814.81,268814.81,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,701,GERÈNCIA DE PRESSUPOSTOS I HISENDA,4,Actuacions de caràcter econòmic,49,Altres actuacions de caràcter econòmic,493,Protecció de consumidors i usuaris,4931,Defensa dels drets dels consumidors,49311,Arbitratge,74506,-74506,0,0,0,0,0,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,701,GERÈNCIA DE PRESSUPOSTOS I HISENDA,9,Actuacions de caràcter general,93,Administració financera i tributària,931,Política econòmica i fiscal,9311,Administració i control econòmic i financer,93112,Pressupost i política fiscal,260884.18,-23740.71,237143.47,237143.47,237143.47,237143.47,237143.47,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,701,GERÈNCIA DE PRESSUPOSTOS I HISENDA,9,Actuacions de caràcter general,93,Administració financera i tributària,931,Política econòmica i fiscal,9311,Administració i control econòmic i financer,93113,Administració comptable,72291.16,1253.32,73544.48,73544.48,73544.48,73544.48,73544.48,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,701,GERÈNCIA DE PRESSUPOSTOS I HISENDA,9,Actuacions de caràcter general,93,Administració financera i tributària,931,Política econòmica i fiscal,9311,Administració i control econòmic i financer,93114,Gestió financera,101336.38,8684.59,110020.97,110020.97,110020.97,110020.97,110020.97,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,701,GERÈNCIA DE PRESSUPOSTOS I HISENDA,9,Actuacions de caràcter general,93,Administració financera i tributària,933,Gestió del patrimoni,9331,Gestió del patrimoni municipal,93311,Patrimoni,231433.09,2136.19,233569.28,233569.28,233569.28,233569.28,233569.28,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,701,GERÈNCIA DE PRESSUPOSTOS I HISENDA,9,Actuacions de caràcter general,93,Administració financera i tributària,934,Gestió del deute i la tresoreria,9341,Gestió del deute i la tresoreria,93411,Tresoreria,206996.5,2806.12,209802.62,209802.62,209802.62,209802.62,209802.62,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,705,GERÈNCIA DE RECURSOS,9,Actuacions de caràcter general,91,Òrgans de govern,912,Òrgans de govern,9121,Òrgans de govern,91212,Direcció tècnica de premsa,66693.52,5886.86,72580.38,72580.38,72580.38,72580.38,72580.38,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,705,GERÈNCIA DE RECURSOS,9,Actuacions de caràcter general,91,Òrgans de govern,912,Òrgans de govern,9122,Relacions institucionals,91222,Protocol,78969.76,1579.88,80549.64,80549.64,80549.64,80549.64,80549.64,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,705,GERÈNCIA DE RECURSOS,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,992926.71,-40860.19,952066.52,952066.52,952066.52,952066.52,952066.52,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,705,GERÈNCIA DE RECURSOS,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92012,Serveis editorials,72102.16,1442.32,73544.48,73544.48,73544.48,73544.48,73544.48,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,705,GERÈNCIA DE RECURSOS,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92014,Serveis jurídics,114636.64,84725.83,199362.47,199362.47,199362.47,199362.47,199362.47,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,705,GERÈNCIA DE RECURSOS,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9202,Defensa drets-llibertats públiques dels ciutadans,92021,Sindicatura de Greuges,67294.48,1345.84,68640.32,68640.32,68640.32,68640.32,68640.32,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,705,GERÈNCIA DE RECURSOS,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9203,Arxiu i biblioteca municipal,92032,Sistema d'arxius,72169.36,255.91,72425.27,72425.27,72425.27,72425.27,72425.27,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,705,GERÈNCIA DE RECURSOS,9,Actuacions de caràcter general,92,Serveis de caràcter general,925,Atenció als ciutadans,9252,Comunicació corporativa,92521,Direcció de comunicació,200080.56,4001.34,204081.9,204081.9,204081.9,204081.9,204081.9,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,705,GERÈNCIA DE RECURSOS,9,Actuacions de caràcter general,92,Serveis de caràcter general,925,Atenció als ciutadans,9252,Comunicació corporativa,92523,Comunicació digital,57606.44,1011.78,58618.22,58618.22,58618.22,58618.22,58618.22,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,705,GERÈNCIA DE RECURSOS,9,Actuacions de caràcter general,93,Administració financera i tributària,931,Política econòmica i fiscal,9311,Administració i control econòmic i financer,93115,Control intern,464964.3,9301.16,474265.46,474265.46,474265.46,474265.46,474265.46,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,707,GERÈNCIA PERSONES I DESEV.ORGANITZATIU,9,Actuacions de caràcter general,92,Serveis de caràcter general,922,Coordinació-organització institucional ent. locals,9221,Serveis d'organització i recursos humans,92211,Direcció de recursos humans i organitzac,252228.41,1821.44,254049.85,254049.85,254049.85,254049.85,254049.85,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,707,GERÈNCIA PERSONES I DESEV.ORGANITZATIU,9,Actuacions de caràcter general,92,Serveis de caràcter general,922,Coordinació-organització institucional ent. locals,9221,Serveis d'organització i recursos humans,92212,Gestió-administració recursos humans-org,95324.57,1751.29,97075.86,97075.86,97075.86,97075.86,97075.86,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,707,GERÈNCIA PERSONES I DESEV.ORGANITZATIU,9,Actuacions de caràcter general,92,Serveis de caràcter general,922,Coordinació-organització institucional ent. locals,9221,Serveis d'organització i recursos humans,92214,Comunicació interna recursos humans i or,72066.94,1336.24,73403.18,73403.18,73403.18,73403.18,73403.18,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,707,GERÈNCIA PERSONES I DESEV.ORGANITZATIU,9,Actuacions de caràcter general,92,Serveis de caràcter general,922,Coordinació-organització institucional ent. locals,9221,Serveis d'organització i recursos humans,92215,Organització municipal,161289.82,3213.35,164503.17,164503.17,164503.17,164503.17,164503.17,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,800,GERÈNCIA CULTURA.EDUCACIÓ.CIÈNCIA I COMU,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,231,Asistencia social primària,2316,Atenció a la immigració i a refugiats,23161,Acollida i acompanyament d’immigrants,66693.52,-66693.52,0,0,0,0,0,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,800,GERÈNCIA CULTURA.EDUCACIÓ.CIÈNCIA I COMU,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,231,Asistencia social primària,2318,Atenció a grups i comunitats,23182,Suport a les accions comunitàries,72703.12,1454.38,74157.5,74157.5,74157.5,74157.5,74157.5,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,800,GERÈNCIA CULTURA.EDUCACIÓ.CIÈNCIA I COMU,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,232,Promoció social,2326,Promoció social de la immigració,23261,Promoció de la convivència i intercultur,66693.52,-66693.52,0,0,0,0,0,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,800,GERÈNCIA CULTURA.EDUCACIÓ.CIÈNCIA I COMU,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,273261.06,3454.31,276715.37,276715.37,276715.37,276715.37,276715.37,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,800,GERÈNCIA CULTURA.EDUCACIÓ.CIÈNCIA I COMU,9,Actuacions de caràcter general,92,Serveis de caràcter general,924,Participació ciutadana,9241,Relació amb la ciutadania i les entitats,92417,Participació ciutadana,73559.15,1471.56,75030.71,75030.71,75030.71,75030.71,75030.71,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,101,RET. BASIQUES I ALTRES REM. PERSONAL DIR,10100,Retribucions bàsiques personal directiu,800,GERÈNCIA CULTURA.EDUCACIÓ.CIÈNCIA I COMU,9,Actuacions de caràcter general,92,Serveis de caràcter general,924,Participació ciutadana,9241,Relació amb la ciutadania i les entitats,92419,Recerca i innovació en matèria de partic,0,61201.52,61201.52,61201.52,61201.52,61201.52,61201.52,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,107,CONTRIBUCIÓ A PLANS I FONS DE PENSIÓ,10701,Contribucions plans i fons pensio personal directi,100,GERÈNCIA MUNICIPAL,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,0,230.04,230.04,230.04,230.04,230.04,230.04,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,107,CONTRIBUCIÓ A PLANS I FONS DE PENSIÓ,10701,Contribucions plans i fons pensio personal directi,100,GERÈNCIA MUNICIPAL,9,Actuacions de caràcter general,92,Serveis de caràcter general,923,Informació bàsica i estadística,9232,Estadístiques i estudis municipals,92321,Anàlisi i programació,0,115.02,115.02,115.02,115.02,115.02,115.02,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,107,CONTRIBUCIÓ A PLANS I FONS DE PENSIÓ,10701,Contribucions plans i fons pensio personal directi,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,230,Administració general de serveis socials,2301,Administració general de serveis socials,23011,Direcció i administració de serveis soci,0,345.06,345.06,345.06,345.06,345.06,345.06,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,107,CONTRIBUCIÓ A PLANS I FONS DE PENSIÓ,10701,Contribucions plans i fons pensio personal directi,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,231,Asistencia social primària,2316,Atenció a la immigració i a refugiats,23161,Acollida i acompanyament d’immigrants,0,115.02,115.02,115.02,115.02,115.02,115.02,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,107,CONTRIBUCIÓ A PLANS I FONS DE PENSIÓ,10701,Contribucions plans i fons pensio personal directi,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,232,Promoció social,2324,Promoció de les dones,23241,Promoció de les dones,0,115.02,115.02,115.02,115.02,115.02,115.02,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,107,CONTRIBUCIÓ A PLANS I FONS DE PENSIÓ,10701,Contribucions plans i fons pensio personal directi,300,GER.ÀREA AGENDA 2030. TRANS.DIGITAL I ES,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,0,230.04,230.04,230.04,230.04,230.04,230.04,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,107,CONTRIBUCIÓ A PLANS I FONS DE PENSIÓ,10701,Contribucions plans i fons pensio personal directi,300,GER.ÀREA AGENDA 2030. TRANS.DIGITAL I ES,9,Actuacions de caràcter general,92,Serveis de caràcter general,925,Atenció als ciutadans,9251,Informació i atenció al ciutadà,92511,Atenció al ciutadà,0,115.02,115.02,115.02,115.02,115.02,115.02,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,107,CONTRIBUCIÓ A PLANS I FONS DE PENSIÓ,10701,Contribucions plans i fons pensio personal directi,301,GERÈNCIA D'INNOVACIÓ I TRANSICIÓ DIGITAL,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,0,115.02,115.02,115.02,115.02,115.02,115.02,0
1,DESPESES DE PERSONAL,10,ÒRGANS DE GOVERN I PERSONAL DIRECTIU,107,CONTRIBUCIÓ A PLANS I FONS DE PENSIÓ,10701,Contribucions plans i fons pensio personal directi,400,GERÈNCIA D'ÀREA DE SEGURETAT I PREVENCIÓ,1,Serveis públics bàsics,13,Seguretat i mobilitat ciutadana,130,Administració general seguretat i protecció civil,1301,Administració general de prevenció i seguretat,13011,Gestió programa administració seguretat,0,115.02,115.02,115.02,115.02,115.02,115.02,0
